taxonid_iucn,code,habitat,suitability,season,majorimportance
18724,14.3,Artificial/Terrestrial - Plantations,Suitable,Passage,
18724,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Passage,
18724,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Passage,
18724,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
188566753,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
188566753,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
18739,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
18739,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,,Yes
18741,14.3,Artificial/Terrestrial - Plantations,Suitable,Passage,Yes
18741,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
18741,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
18743,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,Yes
18743,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,Yes
18743,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
18744,14.3,Artificial/Terrestrial - Plantations,Marginal,Passage,
18744,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Passage,
18744,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
18744,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
85043053,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,
85043053,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,
85043053,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,
85043053,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
85043053,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
18752,14.3,Artificial/Terrestrial - Plantations,Marginal,,
18752,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,,
18752,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
136685,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
18755,14.3,Artificial/Terrestrial - Plantations,Unknown,,
18755,14.4,Artificial/Terrestrial - Rural Gardens,Unknown,,
18755,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
18765,14.3,Artificial/Terrestrial - Plantations,Marginal,Passage,
18765,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Passage,
18765,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
18765,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
136531,14.3,Artificial/Terrestrial - Plantations,Suitable,Passage,
136531,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Passage,
136531,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Passage,
136531,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
136531,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
136531,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
136531,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
196738,1.6,Forest - Subtropical/Tropical Moist Lowland,,,
60760066,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22691435,14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,No
22691435,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22691435,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,No
22691435,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,No
58512,14.1,Artificial/Terrestrial - Arable Land,Suitable,,
58512,14.2,Artificial/Terrestrial - Pastureland,Suitable,,
58512,14.5,Artificial/Terrestrial - Urban Areas,Marginal,,
58512,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,,
58512,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,,Yes
58512,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
58512,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,
58512,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,
58514,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,
58514,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,
58514,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,
58514,14.5,Artificial/Terrestrial - Urban Areas,Marginal,Resident,
58514,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,
58514,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,Resident,
58514,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,
58514,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,
58514,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,
18825,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
44503,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
96306872,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
96306872,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
18830,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
18830,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
44508,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
44511,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
55912,14.2,Artificial/Terrestrial - Pastureland,Marginal,Resident,
55912,14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,
55912,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55912,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55912,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
22698272,13.1,Marine Coastal/Supratidal - Sea Cliffs and Rocky Offshore Islands,Suitable,Breeding Season,Yes
22698272,9.1,Marine Neritic - Pelagic,Suitable,Resident,Yes
22698252,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,Yes
22698252,3.4,Shrubland - Temperate,Suitable,Breeding Season,Yes
22698252,4.4,Grassland - Temperate,Suitable,Breeding Season,Yes
22698252,9.1,Marine Neritic - Pelagic,Suitable,Breeding Season,Yes
22698252,9.1,Marine Neritic - Pelagic,Suitable,Non-Breeding Season,Yes
78929632,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
78929632,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
78929632,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
78929632,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,Resident,Yes
157786883,11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes
19922526,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
172379,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172461,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
172463,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
195362,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
195362,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
195362,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
195361,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
49697894,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes
47687189,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes
41669,17,Other,Suitable,Breeding Season,Yes
41669,5.14,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Lakes",Suitable,Resident,Yes
41669,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Suitable,Resident,Yes
41675,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,Yes
47266720,1.4,Forest - Temperate,Suitable,,
103831996,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No
103831996,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
103831996,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No
103831996,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
103831996,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,No
103831996,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,No
172872,1.5,Forest - Subtropical/Tropical Dry,Suitable,,Yes
164044862,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,Resident,Yes
164044862,14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,No
18952,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,,Yes
156188,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
18991,15.2,Artificial/Aquatic - Ponds (below 8ha),Suitable,,Yes
18991,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,Yes
18972,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,Yes
22701703,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
157846146,11.6,Marine Deep Benthic - Deep Sea Vents (Rifts/Seeps),Suitable,Resident,Yes
60274,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
60274,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Unknown,Seasonal Occurrence Unknown,
45422118,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
45422118,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,No
45422118,2.1,Savanna - Dry,Suitable,Resident,No
45422600,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No
45422600,14.2,Artificial/Terrestrial - Pastureland,Suitable,Resident,No
45422600,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,No
45422600,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
45422623,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
45422623,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,No
45422623,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
45422623,2.1,Savanna - Dry,Suitable,Resident,No
22733968,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22685851,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22685851,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22733974,14.1,Artificial/Terrestrial - Arable Land,Marginal,Resident,
22733974,14.3,Artificial/Terrestrial - Plantations,Marginal,Resident,
22733974,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22685836,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58420,15.2,Artificial/Aquatic - Ponds (below 8ha),Marginal,,
58420,1.6,Forest - Subtropical/Tropical Moist Lowland,Marginal,,
58420,1.9,Forest - Subtropical/Tropical Moist Montane,Marginal,,
58420,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
58436,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58436,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
58438,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58438,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
58438,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
168159,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,,Yes
55909,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
55909,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55909,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
55909,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Resident,Yes
55917,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
55917,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
55917,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
125183226,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
125183226,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
155759,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
164881,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,Yes
19070,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,Resident,Yes
19070,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,Yes
19070,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
19070,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,
19070,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,
19070,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
19070,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,,
19070,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
124396693,9.4,Marine Neritic - Subtidal Sandy,Suitable,Resident,Yes
124396693,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
124396693,9.6,Marine Neritic - Subtidal Muddy,Suitable,Resident,Yes
161339,11.1,"Marine Deep Benthic - Continental Slope/Bathyl Zone (200-4,000m)",,,
161339,11.1.1,Hard Substrate,Suitable,Resident,Yes
161339,11.1.2,Soft Substrate,Suitable,Resident,Yes
161339,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,Resident,Yes
161425,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,,
161425,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,,
161425,9.1,Marine Neritic - Pelagic,Suitable,,
161425,9.10,Marine Neritic - Estuaries,Suitable,,
161425,9.4,Marine Neritic - Subtidal Sandy,Suitable,,
161425,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,,
161425,9.6,Marine Neritic - Subtidal Muddy,Suitable,,
22692476,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,Resident,Yes
22692476,1.7,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,Suitable,Resident,Yes
22726233,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22726233,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,No
22726233,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,No
22726233,2.1,Savanna - Dry,Suitable,Resident,No
22711137,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
22711137,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes
22687987,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
22687987,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,No
19107,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
169780,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
19177,1.4,Forest - Temperate,Suitable,,
19177,4.4,Grassland - Temperate,Suitable,,
19177,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
19177,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,
19177,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
19177,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
19183,1.4,Forest - Temperate,Suitable,Resident,Yes
19183,15.9,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",Suitable,Resident,
19183,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
19183,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Resident,Yes
136114,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
136114,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,,
136114,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
136114,5.6,Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha),Suitable,,
61875,1.4,Forest - Temperate,Suitable,,
61875,4.4,Grassland - Temperate,Suitable,,
61875,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
193430,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
193430,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
193430,17,Other,Suitable,Breeding Season,Yes
19304,1.4,Forest - Temperate,Suitable,,
19304,4.1,Grassland - Tundra,Marginal,,
19304,4.4,Grassland - Temperate,Marginal,,
19304,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
19304,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Marginal,,
19304,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,,
19304,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,,
58830,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
58830,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
61885,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58903,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
58903,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58926,14.3,Artificial/Terrestrial - Plantations,Marginal,,
58926,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,,
58926,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58926,4.7,Grassland - Subtropical/Tropical High Altitude,Marginal,,
58927,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,Yes
58927,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
58927,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes
202050,1.8,Forest - Subtropical/Tropical Swamp,Suitable,,Yes
202050,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,,Yes
143695241,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,Resident,
196106,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
117513347,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
117512666,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
19325,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,Yes
19334,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
19334,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
19348,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,Yes
19348,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,,Yes
19359,14.1,Artificial/Terrestrial - Arable Land,Suitable,,
19362,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
20760,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
169526080,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
19391,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,No
19391,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
19391,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
19389,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,No
19389,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
19389,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
19394,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,No
19394,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
19394,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
15023,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Unknown,,
136821,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
136821,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
19401,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,,
19401,5.16,"Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools",Suitable,,
19418,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
189551442,1.4,Forest - Temperate,Suitable,Resident,Yes
170876,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
170876,3.6,Shrubland - Subtropical/Tropical Moist,Suitable,Resident,Yes
176363,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,
176363,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,
176363,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,
22682514,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
22682514,1.8,Forest - Subtropical/Tropical Swamp,Suitable,Resident,Yes
44698046,4.4,Grassland - Temperate,Suitable,Resident,Yes
44698074,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes
44698078,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes
58983,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
58983,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
58983,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
48103132,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
48103132,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Breeding Season,Yes
48103132,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,Breeding Season,Yes
48103132,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Unknown,Breeding Season,
47144519,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
47144519,5.2,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Suitable,Breeding Season,Yes
59000,14.3,Artificial/Terrestrial - Plantations,Marginal,,
59000,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
59000,5.8,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Suitable,,
47143971,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
63900,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
63901,1.4,Forest - Temperate,Suitable,,
63901,1.5,Forest - Subtropical/Tropical Dry,Suitable,,
63901,4.5,Grassland - Subtropical/Tropical Dry,Suitable,,
203586,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
202417,1.9,Forest - Subtropical/Tropical Moist Montane,,,
198403,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
54597,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,,
54597,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
54597,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
54462,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
54462,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
19674059,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
42760243,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
172532,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
176323,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
172529,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
172529,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
61365811,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
42760305,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
19478,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
19478,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,,
44660,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
19482,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
19484,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,,
19484,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,,
139549239,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
139549239,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
21567318,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
19488,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,Resident,
19488,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,Resident,
19488,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,Resident,
19488,9.1,Marine Neritic - Pelagic,Suitable,Resident,
54564,4.4,Grassland - Temperate,Suitable,Resident,Yes
54564,4.6,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,Suitable,Resident,Yes
54564,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,Resident,Yes
54564,6,"Rocky areas (eg. inland cliffs, mountain peaks)",Suitable,Resident,Yes
54875,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
54875,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
54575,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
88991897,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No
